01-01-2024	00:00:00	0.0
01-01-2024	00:00:01	0.000608362865405933
01-01-2024	00:00:02	0.006382177097269399
01-01-2024	00:00:03	0.011350473831418692
01-01-2024	00:00:04	0.014814762370536713
01-01-2024	00:00:05	0.015986424185392957
01-01-2024	00:00:06	0.019101467375851583
01-01-2024	00:00:07	0.022098217786926017
01-01-2024	00:00:08	0.021810935322706834
01-01-2024	00:00:09	0.020954720919542254
01-01-2024	00:00:10	0.013367084070449986
01-01-2024	00:00:11	0.005216148271907715
01-01-2024	00:00:12	0.0013462844891856498
01-01-2024	00:00:13	0.00016898968483506014
01-01-2024	00:00:14	0.0
01-01-2024	00:00:15	0.0
01-01-2024	00:00:16	0.0
01-01-2024	00:00:17	1.1265978989070794e-05
01-01-2024	00:00:18	0.0
01-01-2024	00:00:19	0.0
01-01-2024	00:00:20	0.0
01-01-2024	00:00:21	0.0022137648713389142
01-01-2024	00:00:22	0.0
01-01-2024	00:00:23	0.0007548205922631462
01-01-2024	00:00:24	0.00010139381090092991
01-01-2024	00:00:25	0.0
01-01-2024	00:00:26	0.0013068535627242266
01-01-2024	00:00:27	0.0
01-01-2024	00:00:28	0.0
01-01-2024	00:00:29	0.0
