01-01-2024	00:00:00	0.0005463999809665152
01-01-2024	00:00:01	0.0033121978227665253
01-01-2024	00:00:02	0.00922120380249778
01-01-2024	00:00:03	0.013564238702757312
01-01-2024	00:00:04	0.014859826286492791
01-01-2024	00:00:05	0.014600708769745686
01-01-2024	00:00:06	0.01602022212236004
01-01-2024	00:00:07	0.021416626058091442
01-01-2024	00:00:08	0.022419298188112526
01-01-2024	00:00:09	0.017129921052776442
01-01-2024	00:00:10	0.010004189342233127
01-01-2024	00:00:11	0.0026080741359537996
01-01-2024	00:00:12	0.00011265978989014783
01-01-2024	00:00:13	0.0
01-01-2024	00:00:14	0.0017912906592509694
01-01-2024	00:00:15	0.0003154474116920079
01-01-2024	00:00:16	0.0
01-01-2024	00:00:17	0.0
01-01-2024	00:00:18	0.003909294709183549
01-01-2024	00:00:19	0.0
01-01-2024	00:00:20	0.0021574349763936783
01-01-2024	00:00:21	0.0
01-01-2024	00:00:22	0.0002647505062414546
01-01-2024	00:00:23	2.253195797805315e-05
01-01-2024	00:00:24	0.0
01-01-2024	00:00:25	1.1265978989070808e-05
01-01-2024	00:00:26	0.00010702680039531792
01-01-2024	00:00:27	0.0001858886533185483
01-01-2024	00:00:28	0.0
01-01-2024	00:00:29	0.0010364700669880007
