time,V_ai0,V_ai1,V_ai2
0,1.48248227671059,0.116781390077904,2.12043198535891
0.03,1.49266432597015,0.114235821413697,2.11024892274307
0.06,1.48248227671059,0.116781390077904,2.12297775101288
0.09,1.47993676439569,0.109144684085283,2.12043198535891
0.12,1.49011881365526,0.121872527406317,2.11534045405099
0.15,1.48757330134037,0.10659911542108,2.11279468839703
0.18,1.48248227671059,0.114235821413697,2.12297775101288
0.21,1.48502778902548,0.124418096070524,2.14079811059059
0.24,1.48757330134037,0.116781390077904,2.11279468839703
0.27,1.4773912520808,0.116781390077904,2.11788621970495
0.3,1.48502778902548,0.116781390077904,2.13061504797476
0.33,1.48757330134037,0.114235821413697,2.11534045405099
0.36,1.4773912520808,0.10659911542108,2.11788621970495
0.39,1.48248227671059,0.119326958742111,2.11024892274307
0.42,1.47993676439569,0.116781390077904,2.11279468839703
0.45,1.47993676439569,0.109144684085283,2.11534045405099
0.48,1.47993676439569,0.121872527406317,2.12552351666683
0.51,1.49266432597015,0.121872527406317,2.12806928232079
0.54,1.4773912520808,0.114235821413697,2.12552351666683
0.57,1.48248227671059,0.114235821413697,2.13061504797476
0.6,1.4773912520808,0.119326958742111,2.13316081362871
0.63,1.47993676439569,0.119326958742111,2.12043198535891
0.66,1.47993676439569,0.119326958742111,2.11024892274307
0.69,1.4773912520808,0.116781390077904,2.10515739143515
0.72,1.47484573976591,0.10659911542108,2.10006586012723
0.75,1.47993676439569,0.116781390077904,2.09242856316535
0.78,1.49011881365526,0.119326958742111,2.12297775101288
0.81,1.48757330134037,0.114235821413697,2.12552351666683
0.84,1.48502778902548,0.114235821413697,2.13061504797476
0.87,1.47484573976591,0.11169025274949,2.13570657928268
0.9,1.47484573976591,0.119326958742111,2.12806928232079
0.93,1.4773912520808,0.116781390077904,2.13316081362871
0.96,1.46975471513613,0.116781390077904,2.13570657928268
0.99,1.47993676439569,0.114235821413697,2.12806928232079
1.02,1.48757330134037,0.114235821413697,2.11024892274307
1.05,1.47993676439569,0.116781390077904,2.11534045405099
1.08,1.48757330134037,0.114235821413697,2.11279468839703
1.11,1.47230022745102,0.114235821413697,2.12552351666683
1.14,1.48248227671059,0.104053546756873,2.10261162578119
1.17,1.47230022745102,0.10659911542108,2.11279468839703
1.2,1.47230022745102,0.109144684085283,2.11534045405099
1.23,1.4773912520808,0.121872527406317,2.13061504797476
1.26,1.48248227671059,0.11169025274949,2.11279468839703
1.29,1.48757330134037,0.119326958742111,2.11788621970495
1.32,1.47993676439569,0.114235821413697,2.11279468839703
1.35,1.48757330134037,0.119326958742111,2.12552351666683
1.38,1.48757330134037,0.114235821413697,2.12552351666683
1.41,1.4773912520808,0.116781390077904,2.14079811059059
1.44,1.47993676439569,0.10659911542108,2.13061504797476
1.47,1.47993676439569,0.119326958742111,2.14079811059059
1.5,1.49011881365526,0.11169025274949,2.12552351666683
1.53,1.47993676439569,0.116781390077904,2.13061504797476
