time,V_ai0,V_ai1
0,5.05638156681796,0.144782645384172
0.03,5.07674566533709,0.11169025274949
0.06,4.94692453727763,0.114235821413697
0.09,5.05638156681796,0.126963664734728
0.12,5.06656361607753,0.170238332026237
0.15,5.05129054218818,0.132054802063141
0.18,5.06656361607753,0.116781390077904
0.21,5.09456425154133,0.16005605736941
0.24,5.0716546407073,0.149873782712586
0.27,4.99019824663079,0.104053546756873
0.3,5.01056234514992,0.139691508055762
0.33,4.95201556190742,0.0887801347716355
0.36,5.14292898552426,0.180420606683061
0.39,5.12511039932003,0.165147194697823
0.42,5.12765591163491,0.170238332026237
0.45,5.04874502987328,0.109144684085283
0.48,5.0742001530222,0.0887801347716355
0.51,5.0461995175584,0.165147194697823
0.54,5.14038347320937,0.180420606683061
0.57,5.09456425154133,0.175329469354651
0.6,5.10729181311578,0.0964168407642525
0.63,5.11492835006046,0.124418096070524
0.66,5.11238283774557,0.172783900690444
0.69,5.05638156681796,0.129509233398934
0.72,5.09201873922644,0.129509233398934
0.75,5.10220078848601,0.190602881339888
0.78,5.02583541903926,0.0964168407642525
0.81,5.12511039932003,0.22878641130298
0.84,5.03092644366905,0.142237076719969
0.87,4.9876527343159,0.119326958742111
0.9,5.0716546407073,0.124418096070524
0.93,5.06147259144774,0.121872527406317
0.96,4.99019824663079,0.132054802063141
0.99,5.13020142394981,0.147328214048379
1.02,5.05638156681796,0.134600370727348
1.05,5.05129054218818,0.137145939391555
1.08,4.9876527343159,0.119326958742111
1.11,5.11238283774557,0.182966175347268
1.14,5.12765591163491,0.0913257034358423
1.17,5.12001937469024,0.170238332026237
1.2,5.10474630080089,0.124418096070524
1.23,5.12001937469024,0.208421861989333
1.26,5.10474630080089,0.172783900690444
1.29,5.11238283774557,0.126963664734728
1.32,5.09965527617111,0.238968685959808
1.35,5.0716546407073,0.165147194697823
1.38,5.1607475717285,0.177875038018854
1.41,5.03092644366905,0.16769276336203
1.44,5.01819888209459,0.134600370727348
1.47,5.08183668996687,0.132054802063141
1.5,5.05892707913285,0.16769276336203
1.53,5.0461995175584,0.16005605736941
1.56,5.08692771459666,0.137145939391555
1.59,5.03856298061372,0.109144684085283
1.62,5.07929117765198,0.154964920040999
1.65,5.08183668996687,0.104053546756873
1.68,5.12001937469024,0.231331979967187
1.71,5.0461995175584,0.121872527406317
1.74,4.91637838949894,0.0989624094284594
1.77,5.13020142394981,0.129509233398934
1.8,5.12765591163491,0.104053546756873
1.83,5.10983732543068,0.16769276336203
1.86,5.01310785746481,0.116781390077904
1.89,5.12256488700514,0.134600370727348
1.92,5.08183668996687,0.246605391952425
1.95,5.10729181311578,0.16769276336203
1.98,5.14038347320937,0.147328214048379
2.01,5.10474630080089,0.149873782712586
2.04,5.06656361607753,0.137145939391555
2.07,5.08692771459666,0.0938712721000456
2.1,5.0742001530222,0.0989624094284594
2.13,5.09710976385622,0.177875038018854
2.16,5.09710976385622,0.109144684085283
2.19,5.07674566533709,0.170238332026237
2.22,5.15565654709872,0.180420606683061
2.25,5.15565654709872,0.157510488705206
2.28,5.0742001530222,0.16005605736941
2.31,5.06147259144774,0.142237076719969
2.34,5.06401810376263,0.0887801347716355
2.37,5.06910912839242,0.147328214048379
2.4,5.00801683283502,0.0989624094284594
2.43,5.05383605450307,0.170238332026237
2.46,5.08692771459666,0.109144684085283
2.49,5.08947322691155,0.238968685959808
2.52,5.1327469362647,0.165147194697823
2.55,5.10474630080089,0.11169025274949
2.58,5.12511039932003,0.175329469354651
2.61,5.06910912839242,0.0862345661074286
2.64,5.10474630080089,0.154964920040999
2.67,5.11492835006046,0.134600370727348
2.7,5.07929117765198,0.142237076719969
2.73,5.03601746829883,0.104053546756873
2.76,5.14292898552426,0.142237076719969
2.79,5.12511039932003,0.244059823288222
2.82,5.12001937469024,0.170238332026237
2.85,5.00801683283502,0.0989624094284594
2.88,5.06401810376263,0.139691508055762
2.91,5.01056234514992,0.126963664734728
2.94,5.0461995175584,0.109144684085283
2.97,5.02074439440948,0.0938712721000456
