time,V_ai0,V_ai1,V_ai2
0,0.110451138984178,0.109144684085283,1.78439091903612
0.03,0.107905626669286,0.114235821413697,1.78184515338216
0.06,0.112996651299067,0.116781390077904,1.7665705594584
0.09,0.107905626669286,0.119326958742111,1.78439091903612
0.12,0.112996651299067,0.116781390077904,1.77420785642028
0.15,0.110451138984178,0.109144684085283,1.7792993877282
0.18,0.105360114354394,0.121872527406317,1.792028215998
0.21,0.112996651299067,0.116781390077904,1.78948245034405
0.24,0.115542163613959,0.114235821413697,1.77166209076632
0.27,0.112996651299067,0.119326958742111,1.78439091903612
0.3,0.110451138984178,0.10659911542108,1.78184515338216
0.33,0.118087675928852,0.119326958742111,1.77420785642028
0.36,0.105360114354394,0.121872527406317,1.78693668469008
0.39,0.115542163613959,0.109144684085283,1.78948245034405
0.42,0.110451138984178,0.119326958742111,1.78948245034405
0.45,0.107905626669286,0.109144684085283,1.78948245034405
0.48,0.102814602039505,0.119326958742111,1.78439091903612
0.51,0.107905626669286,0.11169025274949,1.77166209076632
0.54,0.107905626669286,0.116781390077904,1.7665705594584
0.57,0.115542163613959,0.139691508055762,1.77166209076632
0.6,0.112996651299067,0.11169025274949,1.76147902815048
0.63,0.105360114354394,0.116781390077904,1.76402479380444
0.66,0.112996651299067,0.121872527406317,1.77420785642028
0.69,0.118087675928852,0.116781390077904,1.78693668469008
0.72,0.120633188243744,0.132054802063141,1.78184515338216
0.75,0.112996651299067,0.114235821413697,1.79966551295988
0.78,0.110451138984178,0.121872527406317,1.78948245034405
0.81,0.102814602039505,0.116781390077904,1.79457398165196
0.84,0.110451138984178,0.119326958742111,1.7792993877282
0.87,0.115542163613959,0.116781390077904,1.78184515338216
0.9,0.100269089724613,0.116781390077904,1.80475704426781
0.93,0.112996651299067,0.121872527406317,1.792028215998
0.96,0.120633188243744,0.121872527406317,1.78439091903612
0.99,0.115542163613959,0.10659911542108,1.78439091903612
1.02,0.107905626669286,0.109144684085283,1.78184515338216
1.05,0.0977235774097203,0.124418096070524,1.80221127861385
1.08,0.112996651299067,0.121872527406317,1.78693668469008
1.11,0.110451138984178,0.109144684085283,1.77166209076632
1.14,0.100269089724613,0.124418096070524,1.792028215998
1.17,0.112996651299067,0.119326958742111,1.78439091903612
1.2,0.107905626669286,0.116781390077904,1.77420785642028
1.23,0.107905626669286,0.109144684085283,1.77675362207424
1.26,0.100269089724613,0.114235821413697,1.792028215998
1.29,0.115542163613959,0.116781390077904,1.78439091903612
1.32,0.105360114354394,0.116781390077904,1.78693668469008
1.35,0.123178700558633,0.124418096070524,1.78693668469008
1.38,0.107905626669286,0.109144684085283,1.79966551295988
1.41,0.110451138984178,0.119326958742111,1.79711974730593
1.44,0.118087675928852,0.114235821413697,1.80221127861385
1.47,0.110451138984178,0.116781390077904,1.792028215998
1.5,0.112996651299067,0.114235821413697,1.79711974730593
1.53,0.110451138984178,0.119326958742111,1.80475704426781
1.56,0.095178065094828,0.11169025274949,1.80221127861385
1.59,0.110451138984178,0.124418096070524,1.79966551295988
1.62,0.115542163613959,0.11169025274949,1.78184515338216
1.65,0.130815237503306,0.116781390077904,1.78439091903612
1.68,0.115542163613959,0.11169025274949,1.79711974730593
1.71,0.107905626669286,0.114235821413697,1.78948245034405
1.74,0.118087675928852,0.119326958742111,1.78439091903612
1.77,0.125724212873525,0.116781390077904,1.792028215998
1.8,0.120633188243744,0.114235821413697,1.80221127861385
1.83,0.120633188243744,0.121872527406317,1.80221127861385
1.86,0.115542163613959,0.11169025274949,1.78439091903612
1.89,0.105360114354394,0.121872527406317,1.79966551295988
1.92,0.118087675928852,0.124418096070524,1.79966551295988
1.95,0.128269725188417,0.119326958742111,1.79457398165196
1.98,0.128269725188417,0.114235821413697,1.78948245034405
2.01,0.107905626669286,0.109144684085283,1.78693668469008
2.04,0.112996651299067,0.121872527406317,1.79711974730593
2.07,0.107905626669286,0.121872527406317,1.78948245034405
2.1,0.110451138984178,0.124418096070524,1.792028215998
2.13,0.125724212873525,0.116781390077904,1.79457398165196
2.16,0.123178700558633,0.119326958742111,1.78184515338216
2.19,0.105360114354394,0.11169025274949,1.79966551295988
2.22,0.110451138984178,0.116781390077904,1.81748587253761
2.25,0.110451138984178,0.109144684085283,1.81239434122969
2.28,0.110451138984178,0.121872527406317,1.82512316949949
2.31,0.120633188243744,0.119326958742111,1.82003163819157
2.34,0.120633188243744,0.119326958742111,1.78439091903612
2.37,0.118087675928852,0.116781390077904,1.80984857557573
2.4,0.107905626669286,0.109144684085283,1.82257740384553
2.43,0.115542163613959,0.114235821413697,1.81239434122969
2.46,0.118087675928852,0.114235821413697,1.79966551295988
2.49,0.107905626669286,0.109144684085283,1.81239434122969
2.52,0.102814602039505,0.114235821413697,1.82257740384553
2.55,0.102814602039505,0.116781390077904,1.81239434122969
2.58,0.107905626669286,0.114235821413697,1.81494010688365
2.61,0.112996651299067,0.116781390077904,1.80730280992177
2.64,0.110451138984178,0.114235821413697,1.792028215998
2.67,0.105360114354394,0.114235821413697,1.81494010688365
2.7,0.100269089724613,0.109144684085283,1.82257740384553
2.73,0.115542163613959,0.109144684085283,1.80730280992177
2.76,0.110451138984178,0.121872527406317,1.82766893515345
2.79,0.110451138984178,0.119326958742111,1.82003163819157
2.82,0.112996651299067,0.109144684085283,1.83021470080741
2.85,0.105360114354394,0.121872527406317,1.82766893515345
2.88,0.115542163613959,0.116781390077904,1.82512316949949
2.91,0.112996651299067,0.10659911542108,1.83021470080741
2.94,0.102814602039505,0.114235821413697,1.84548929473117
2.97,0.110451138984178,0.109144684085283,1.82512316949949
3,0.115542163613959,0.116781390077904,1.82003163819157
3.03,0.110451138984178,0.124418096070524,1.82766893515345
3.06,0.110451138984178,0.11169025274949,1.82257740384553
3.09,0.107905626669286,0.109144684085283,1.83530623211534
3.12,0.112996651299067,0.124418096070524,1.83021470080741
3.15,0.115542163613959,0.119326958742111,1.83785199776929
3.18,0.110451138984178,0.121872527406317,1.84548929473117
3.21,0.112996651299067,0.116781390077904,1.83530623211534
3.24,0.112996651299067,0.11169025274949,1.83530623211534
3.27,0.107905626669286,0.116781390077904,1.83530623211534
3.3,0.105360114354394,0.114235821413697,1.84803506038514
3.33,0.105360114354394,0.109144684085283,1.83785199776929
3.36,0.107905626669286,0.121872527406317,1.84039776342325
3.39,0.125724212873525,0.10659911542108,1.84548929473117
3.42,0.110451138984178,0.121872527406317,1.84548929473117
3.45,0.112996651299067,0.114235821413697,1.83785199776929
3.48,0.107905626669286,0.119326958742111,1.84294352907722
3.51,0.105360114354394,0.139691508055762,1.84548929473117
3.54,0.100269089724613,0.11169025274949,1.84548929473117
3.57,0.112996651299067,0.132054802063141,1.82766893515345
3.6,0.120633188243744,0.109144684085283,1.84039776342325
3.63,0.112996651299067,0.137145939391555,1.84548929473117
3.66,0.107905626669286,0.11169025274949,1.84803506038514
3.69,0.107905626669286,0.116781390077904,1.8505808260391
3.72,0.115542163613959,0.114235821413697,1.84039776342325
3.75,0.120633188243744,0.114235821413697,1.85567235734702
3.78,0.107905626669286,0.119326958742111,1.8633096543089
3.81,0.105360114354394,0.121872527406317,1.85567235734702
