time,V_ai0,V_ai1,V_ai2
0,1.69885082347635,0.11169025274949,4.39889224565359
0.03,1.69630531116146,0.10659911542108,4.39380071434567
0.06,1.683577749587,0.121872527406317,4.39889224565359
0.09,1.68866877421678,0.121872527406317,4.39634647999963
0.12,1.67339570032743,0.116781390077904,4.39634647999963
0.15,1.69121428653167,0.109144684085283,4.39380071434567
0.18,1.61739442939982,0.124418096070524,4.39125494869171
0.21,1.6810322372721,0.116781390077904,4.38361765172983
0.24,1.66575916338276,0.116781390077904,4.39380071434567
0.27,1.66066813875298,0.119326958742111,4.39634647999963
0.3,1.60721238014026,0.114235821413697,4.40398377696151
0.33,1.67594121264232,0.119326958742111,4.39634647999963
0.36,1.67594121264232,0.121872527406317,4.39125494869171
0.39,1.66321365106787,0.121872527406317,4.40398377696151
0.42,1.66066813875298,0.114235821413697,4.39634647999963
0.45,1.6530316018083,0.109144684085283,4.39889224565359
0.48,1.64794057717852,0.116781390077904,4.36834305780607
0.51,1.64284955254874,0.109144684085283,4.38107188607587
0.54,1.66575916338276,0.114235821413697,4.39380071434567
0.57,1.66321365106787,0.114235821413697,4.39889224565359
0.6,1.65048608949341,0.121872527406317,4.39634647999963
0.63,1.64539506486362,0.11169025274949,4.40143801130755
0.66,1.64284955254874,0.121872527406317,4.38870918303775
0.69,1.64794057717852,0.104053546756873,4.38361765172983
0.72,1.64030404023385,0.109144684085283,4.40907530826943
0.75,1.64539506486362,0.10659911542108,4.40398377696151
0.78,1.64030404023385,0.116781390077904,4.39889224565359
0.81,1.64794057717852,0.109144684085283,4.38361765172983
0.84,1.65812262643808,0.114235821413697,4.39889224565359
0.87,1.6530316018083,0.114235821413697,4.40143801130755
0.9,1.64794057717852,0.116781390077904,4.39380071434567
0.93,1.65048608949341,0.11169025274949,4.38616341738379
0.96,1.683577749587,0.119326958742111,4.40652954261547
0.99,1.6810322372721,0.114235821413697,4.39125494869171
1.02,1.66575916338276,0.10659911542108,4.40398377696151
1.05,1.67085018801254,0.11169025274949,4.40907530826943
1.08,1.68866877421678,0.119326958742111,4.40907530826943
