time,V_ai0,V_ai1,V_ai2
0,0.166452409911784,0.162601626033616,1.55018047887175
0.03,0.163906897596895,0.157510488705206,1.51963129102423
0.06,0.166452409911784,0.157510488705206,1.51453975971631
0.09,0.161361385282003,0.157510488705206,1.51199399406234
0.12,0.163906897596895,0.162601626033616,1.51708552537027
0.15,0.158815872967111,0.162601626033616,1.52726858798611
0.18,0.158815872967111,0.16005605736941,1.51453975971631
0.21,0.158815872967111,0.162601626033616,1.51199399406234
0.24,0.163906897596895,0.157510488705206,1.52217705667819
0.27,0.171543434541569,0.162601626033616,1.52981435364007
0.3,0.166452409911784,0.165147194697823,1.52726858798611
0.33,0.163906897596895,0.16769276336203,1.52472282233215
0.36,0.158815872967111,0.162601626033616,1.55781777583363
0.39,0.161361385282003,0.170238332026237,1.55018047887175
0.42,0.163906897596895,0.162601626033616,1.54508894756383
0.45,0.158815872967111,0.16005605736941,1.55527201017968
0.48,0.161361385282003,0.162601626033616,1.55527201017968
0.51,0.168997922226676,0.16005605736941,1.54508894756383
0.54,0.166452409911784,0.157510488705206,1.54254318190987
0.57,0.161361385282003,0.16005605736941,1.55018047887175
0.6,0.171543434541569,0.165147194697823,1.52981435364007
0.63,0.161361385282003,0.162601626033616,1.5603635414876
0.66,0.168997922226676,0.154964920040999,1.56800083844948
0.69,0.158815872967111,0.157510488705206,1.53490588494799
0.72,0.168997922226676,0.157510488705206,1.53490588494799
0.75,0.163906897596895,0.154964920040999,1.55018047887175
0.78,0.161361385282003,0.154964920040999,1.55527201017968
0.81,0.156270360652222,0.157510488705206,1.5603635414876
0.84,0.158815872967111,0.170238332026237,1.54254318190987
0.87,0.163906897596895,0.16769276336203,1.57054660410344
0.9,0.166452409911784,0.165147194697823,1.55527201017968
0.93,0.161361385282003,0.16769276336203,1.57563813541136
0.96,0.166452409911784,0.170238332026237,1.56800083844948
0.99,0.171543434541569,0.162601626033616,1.56800083844948
1.02,0.166452409911784,0.16005605736941,1.56800083844948
1.05,0.166452409911784,0.16769276336203,1.56800083844948
1.08,0.174088946856461,0.16005605736941,1.5603635414876
1.11,0.161361385282003,0.154964920040999,1.55272624452572
1.14,0.163906897596895,0.162601626033616,1.59091272933512
1.17,0.163906897596895,0.165147194697823,1.59345849498908
1.2,0.15372484833733,0.165147194697823,1.57054660410344
1.23,0.163906897596895,0.16769276336203,1.5858211980272
1.26,0.163906897596895,0.162601626033616,1.58327543237324
1.29,0.158815872967111,0.165147194697823,1.56290930714156
1.32,0.166452409911784,0.16005605736941,1.55527201017968
1.35,0.171543434541569,0.162601626033616,1.61382462022077
1.38,0.158815872967111,0.162601626033616,1.59600426064304
1.41,0.163906897596895,0.162601626033616,1.61891615152869
1.44,0.168997922226676,0.162601626033616,1.60873308891284
1.47,0.163906897596895,0.165147194697823,1.598550026297
1.5,0.161361385282003,0.16769276336203,1.61637038587472
1.53,0.163906897596895,0.157510488705206,1.61637038587472
1.56,0.156270360652222,0.165147194697823,1.598550026297
1.59,0.158815872967111,0.157510488705206,1.62146191718265
1.62,0.168997922226676,0.162601626033616,1.62146191718265
1.65,0.156270360652222,0.154964920040999,1.60873308891284
1.68,0.163906897596895,0.165147194697823,1.62146191718265
1.71,0.161361385282003,0.157510488705206,1.62655344849057
1.74,0.166452409911784,0.154964920040999,1.61891615152869
1.77,0.168997922226676,0.16769276336203,1.62909921414453
1.8,0.166452409911784,0.162601626033616,1.63164497979849
1.83,0.171543434541569,0.154964920040999,1.63419074545245
1.86,0.174088946856461,0.16005605736941,1.62909921414453
1.89,0.166452409911784,0.162601626033616,1.63419074545245
1.92,0.161361385282003,0.165147194697823,1.66473993329998
1.95,0.161361385282003,0.162601626033616,1.66219416764601
1.98,0.168997922226676,0.162601626033616,1.6571026363381
2.01,0.171543434541569,0.162601626033616,1.65964840199206
2.04,0.166452409911784,0.162601626033616,1.66728569895394
2.07,0.174088946856461,0.170238332026237,1.6825602928777
2.1,0.171543434541569,0.157510488705206,1.68001452722374
2.13,0.156270360652222,0.162601626033616,1.64946533937621
2.16,0.166452409911784,0.162601626033616,1.66473993329998
2.19,0.156270360652222,0.154964920040999,1.65201110503018
2.22,0.158815872967111,0.165147194697823,1.65455687068413
2.25,0.163906897596895,0.157510488705206,1.67237723026186
2.28,0.168997922226676,0.16769276336203,1.6825602928777
2.31,0.161361385282003,0.162601626033616,1.68765182418562
2.34,0.158815872967111,0.16005605736941,1.7080179494173
2.37,0.174088946856461,0.154964920040999,1.6952891211475
2.4,0.166452409911784,0.16005605736941,1.69019758983958
2.43,0.168997922226676,0.162601626033616,1.70292641810939
2.46,0.166452409911784,0.165147194697823,1.71565524637919
2.49,0.158815872967111,0.16769276336203,1.6952891211475
2.52,0.161361385282003,0.16769276336203,1.71565524637919
2.55,0.166452409911784,0.16769276336203,1.70547218376335
2.58,0.166452409911784,0.16769276336203,1.72074677768711
2.61,0.171543434541569,0.162601626033616,1.71310948072523
2.64,0.161361385282003,0.16005605736941,1.7080179494173
2.67,0.163906897596895,0.16005605736941,1.72329254334107
2.7,0.156270360652222,0.162601626033616,1.72329254334107
2.73,0.171543434541569,0.165147194697823,1.70547218376335
2.76,0.171543434541569,0.157510488705206,1.74365866857276
2.79,0.163906897596895,0.157510488705206,1.72583830899503
2.82,0.158815872967111,0.170238332026237,1.74111290291879
2.85,0.156270360652222,0.162601626033616,1.73602137161087
2.88,0.163906897596895,0.16005605736941,1.75893326249652
2.91,0.163906897596895,0.170238332026237,1.75893326249652
2.94,0.158815872967111,0.162601626033616,1.76147902815048
2.97,0.163906897596895,0.16005605736941,1.73347560595691
3,0.15372484833733,0.16005605736941,1.75638749684256
3.03,0.174088946856461,0.16005605736941,1.76147902815048
3.06,0.156270360652222,0.16005605736941,1.75384173118859
3.09,0.161361385282003,0.162601626033616,1.77166209076632
3.12,0.163906897596895,0.170238332026237,1.79711974730593
3.15,0.163906897596895,0.16005605736941,1.77420785642028
3.18,0.161361385282003,0.154964920040999,1.7665705594584
3.21,0.163906897596895,0.16769276336203,1.76911632511236
3.24,0.163906897596895,0.16005605736941,1.77166209076632
3.27,0.158815872967111,0.162601626033616,1.78693668469008
3.3,0.168997922226676,0.162601626033616,1.792028215998
3.33,0.166452409911784,0.16005605736941,1.80221127861385
3.36,0.168997922226676,0.162601626033616,1.81494010688365
3.39,0.158815872967111,0.154964920040999,1.80221127861385
3.42,0.163906897596895,0.165147194697823,1.80475704426781
3.45,0.166452409911784,0.16769276336203,1.82512316949949
3.48,0.15372484833733,0.162601626033616,1.80730280992177
3.51,0.156270360652222,0.170238332026237,1.82257740384553
3.54,0.168997922226676,0.16005605736941,1.80730280992177
3.57,0.163906897596895,0.162601626033616,1.82003163819157
3.6,0.168997922226676,0.165147194697823,1.81239434122969
3.63,0.166452409911784,0.162601626033616,1.83530623211534
3.66,0.168997922226676,0.170238332026237,1.83276046646137
3.69,0.163906897596895,0.162601626033616,1.83021470080741
3.72,0.168997922226676,0.157510488705206,1.83021470080741
3.75,0.168997922226676,0.172783900690444,1.8505808260391
3.78,0.171543434541569,0.154964920040999,1.8505808260391
3.81,0.17663445917135,0.162601626033616,1.84294352907722
3.84,0.17663445917135,0.16769276336203,1.85567235734702
3.87,0.168997922226676,0.16769276336203,1.85567235734702
3.9,0.174088946856461,0.162601626033616,1.85567235734702
3.93,0.179179971486242,0.16005605736941,1.8760384825787
3.96,0.168997922226676,0.162601626033616,1.85821812300098
3.99,0.174088946856461,0.165147194697823,1.87858424823266
4.02,0.163906897596895,0.16005605736941,1.87858424823266
4.05,0.168997922226676,0.154964920040999,1.86076388865494
4.08,0.158815872967111,0.162601626033616,1.89131307650246
4.11,0.166452409911784,0.162601626033616,1.90658767042623
4.14,0.171543434541569,0.162601626033616,1.88876731084851
4.17,0.179179971486242,0.16005605736941,1.89640460781039
4.2,0.171543434541569,0.162601626033616,1.8633096543089
