time,V_ai0,V_ai1
0,5.91167370462143,4.86935808615112
0.03,5.90658267999165,4.87444922347953
0.06,5.90149165536187,4.86935808615112
0.09,5.91676472925122,4.91772389077104
0.12,5.90658267999165,4.86935808615112
0.15,5.87858204452785,4.8642669488227
0.18,5.921855753881,4.86681251748691
0.21,5.8913096061023,4.86681251748691
0.24,5.91167370462143,4.86681251748691
0.27,5.90403716767676,4.87190365481532
0.3,5.91167370462143,4.85408467416588
0.33,5.90149165536187,4.89481377279318
0.36,5.89894614304698,4.83117455618802
0.39,5.90912819230654,4.87190365481532
0.42,5.90149165536187,4.8642669488227
0.45,5.89640063073209,4.86681251748691
0.48,5.89640063073209,4.86172138015849
0.51,5.89640063073209,4.87699479214373
0.54,5.91167370462143,4.87954036080794
0.57,5.91421921693633,4.86172138015849
0.6,5.91167370462143,4.92790616542786
0.63,5.8938551184172,4.92281502809945
0.66,5.91167370462143,4.85917581149429
0.69,5.87349101989806,4.91772389077104
0.72,5.90403716767676,4.85663024283009
0.75,5.91931024156611,4.90245047878579
0.78,5.91167370462143,4.85917581149429
0.81,5.90658267999165,4.91772389077104
0.84,5.90912819230654,4.86935808615112
0.87,5.91421921693633,4.89990491012159
0.9,5.8913096061023,4.92536059676365
0.93,5.91931024156611,4.86935808615112
0.96,5.88112755684274,4.8642669488227
0.99,5.90403716767676,4.91008718477842
1.02,5.91167370462143,4.96608969539096
1.05,5.91167370462143,4.86935808615112
1.08,5.92694677851078,4.91517832210683
1.11,5.8938551184172,4.92281502809945
1.14,5.91676472925122,4.93299730275627
1.17,5.91421921693633,4.89735934145738
1.2,5.921855753881,4.91772389077104
1.23,5.91676472925122,4.92536059676365
1.26,5.91167370462143,4.86681251748691
1.29,5.91931024156611,4.92790616542786
1.32,5.91931024156611,4.91517832210683
1.35,5.91676472925122,4.96608969539096
1.38,5.921855753881,4.85663024283009
1.41,5.92949229082567,4.85917581149429
1.44,5.94476536471502,4.91008718477842
1.47,5.90403716767676,4.86935808615112
1.5,5.92694677851078,4.85153910550167
1.53,5.91931024156611,4.91263275344262
1.56,5.88367306915763,4.8642669488227
1.59,5.94221985240013,4.86935808615112
1.62,5.96258395091926,4.8642669488227
1.65,5.921855753881,4.86172138015849
1.68,5.92694677851078,4.90245047878579
1.71,5.91931024156611,4.85663024283009
1.74,5.93712882777035,4.8642669488227
1.77,5.96003843860437,4.86172138015849
1.8,5.92949229082567,4.87444922347953
1.83,5.94731087702991,4.89735934145738
1.86,5.94731087702991,4.8642669488227
1.89,5.98803907406817,4.87190365481532
1.92,5.93458331545546,4.86681251748691
1.95,5.93458331545546,4.86935808615112
1.98,5.94985638934481,4.86172138015849
2.01,5.92694677851078,4.86172138015849
2.04,5.94476536471502,4.87954036080794
2.07,5.94731087702991,4.85408467416588
2.1,5.93712882777035,4.86935808615112
2.13,5.95240190165969,4.86935808615112
2.16,5.96258395091926,4.86681251748691
2.19,5.95240190165969,4.91008718477842
2.22,5.94985638934481,4.86681251748691
2.25,5.95749292628948,4.86681251748691
2.28,5.95240190165969,4.87954036080794
2.31,5.96258395091926,4.8235378501954
2.34,5.9804025371235,4.8642669488227
