time,V_ai0,V_ai1
0,4.96728863579677,-1.92731024727978
0.03,4.94947004959252,2.26015020533963
0.06,4.96983414811166,2.80744746814399
0.09,4.96728863579677,2.69798801558312
0.12,4.97492517274144,-2.39314931282953
0.15,4.97747068505633,3.23510300373065
0.18,4.96983414811166,2.94745374467534
0.21,4.96728863579677,-2.24805189896977
0.24,4.96474312348187,2.20414769472709
0.27,4.97237966042654,2.87108668474915
0.3,4.96983414811166,-1.80766852006208
0.33,4.96219761116698,2.79217405615875
0.36,4.96474312348187,2.71580699623257
0.39,4.96219761116698,0.979729167243846
0.42,4.97492517274144,3.07218660922145
0.45,4.96474312348187,-2.0571342491543
0.48,4.97492517274144,2.89908794005542
0.51,4.97492517274144,-2.3396923708812
0.54,4.97237966042654,2.7718095068451
0.57,4.96474312348187,1.1197354437752
0.6,4.96983414811166,2.99327398063105
0.63,4.98001619737122,-2.22514178099192
0.66,4.96983414811166,2.61398424966431
0.69,4.96219761116698,2.20414769472709
0.72,4.96983414811166,2.80235633081558
0.75,4.97492517274144,2.93981703868272
0.78,4.96728863579677,-0.914173918925659
0.81,4.96728863579677,2.74126268287463
0.84,4.9571065865372,2.18378314541344
0.87,4.95965209885209,2.70817029023994
0.9,4.95965209885209,2.38488306988574
0.93,4.95965209885209,2.83544872345026
0.96,4.95456107422231,2.11759836014408
0.99,4.95965209885209,2.57325515103701
1.02,4.94183351264785,2.165964164764
1.05,4.9571065865372,-2.09277221045319
1.08,4.94183351264785,2.44343114916249
1.11,4.95965209885209,2.57325515103701
1.14,4.94947004959252,2.37470079522892
1.17,4.95456107422231,2.72344370222518
1.2,4.95456107422231,3.10018786452772
1.23,4.95456107422231,-1.98076718922811
1.26,4.95965209885209,2.64198550497058
1.29,4.94947004959252,2.165964164764
1.32,4.94692453727763,2.75144495753145
1.35,4.93928800033296,2.68526017226208
1.38,4.93928800033296,-0.300691870851935
1.41,4.93928800033296,2.01323004491162
1.44,4.93928800033296,2.68016903493368
1.47,4.94437902496275,0.406976217797425
1.5,4.93674248801807,2.80235633081558
1.53,4.94947004959252,0.0633244481295705
1.56,4.94183351264785,2.57834628836542
1.59,4.93419697570318,-0.0817729657301882
1.62,4.94692453727763,3.07982331521406
1.65,4.94437902496275,-1.5760217716193
1.68,4.93674248801807,2.94490817601113
1.71,4.93165146338829,-2.12841017175208
1.74,4.93928800033296,2.82272088012922
1.77,4.93674248801807,2.82272088012922
1.8,4.92910595107339,2.3696096579005
1.83,4.94437902496275,2.83290315478605
1.86,4.94437902496275,-2.50769990271882
1.89,4.95201556190742,2.68271460359788
1.92,4.93419697570318,2.60634754367169
1.95,4.94692453727763,2.99072841196685
1.98,4.93674248801807,2.87872339074177
2.01,4.93419697570318,1.845222513074
2.04,4.94183351264785,2.76671836951669
2.07,4.93928800033296,-2.13604687774469
2.1,4.94692453727763,3.11291570784875
2.13,4.93928800033296,-1.76184828410636
2.16,4.93419697570318,1.99286549559797
2.19,4.92910595107339,2.74889938886724
2.22,4.93674248801807,-2.32187339023176
2.25,4.94183351264785,2.84817656677129
2.28,4.94437902496275,0.485888846387819
2.31,4.93419697570318,2.55289060172336
2.34,4.94183351264785,1.90631616101495
2.37,4.94692453727763,2.78962848749455
2.4,4.9265604387585,2.30087930396693
2.43,4.93165146338829,-1.91712797262295
2.46,4.93928800033296,2.88126895940597
2.49,4.9265604387585,0.961910186594402
2.52,4.92910595107339,2.9321803326901
2.55,4.91637838949894,2.46888683580455
2.58,4.93928800033296,2.84817656677129
2.61,4.93928800033296,2.00050220159059
2.64,4.93165146338829,2.55798173905177
2.67,4.93928800033296,2.1685097334282
2.7,4.94183351264785,-2.13604687774469
2.73,4.93674248801807,2.8125386054724
2.76,4.92910595107339,-2.23786962431295
2.79,4.93928800033296,2.91181578337645
2.82,4.92910595107339,0.643714103568612
2.85,4.92401492644361,3.214738454417
2.88,4.93419697570318,0.656441946889643
2.91,4.92401492644361,1.90122502368654
2.94,4.93419697570318,2.63434879897796
2.97,4.93419697570318,-1.00326882217288
3,4.93419697570318,2.94236260734692
3.03,4.92910595107339,-1.92731024727978
3.06,4.93674248801807,2.31106157862376
3.09,4.93419697570318,0.643714103568612
3.12,4.93419697570318,2.18378314541344
3.15,4.9265604387585,2.80744746814399
3.18,4.94183351264785,2.32378942194479
3.21,4.93419697570318,2.78962848749455
3.24,4.92401492644361,-2.3804214695085
3.27,4.94183351264785,2.32378942194479
3.3,4.94183351264785,-1.93240138460819
3.33,4.93419697570318,3.12818911983399
3.36,4.9265604387585,-1.76948499009898
3.39,4.93674248801807,2.9321803326901
3.42,4.92910595107339,0.974638029915432
3.45,4.93928800033296,3.16382708113288
3.48,4.92401492644361,-1.95785707125025
3.51,4.92910595107339,2.77690064417352
3.54,4.92146941412872,-2.36005692019485
3.57,4.94437902496275,3.07982331521406
3.6,4.93674248801807,-1.82039636338311
3.63,4.92401492644361,3.05691319723621
3.66,4.93674248801807,-1.55056608497724
3.69,4.92910595107339,2.893996802727
3.72,4.93165146338829,-2.03422413117644
3.75,4.93674248801807,2.86854111608494
3.78,4.93928800033296,-1.91458240395874
3.81,4.9265604387585,2.90927021471224
3.84,4.93928800033296,-0.873444820298356
3.87,4.93419697570318,2.88381452807018
3.9,4.92146941412872,2.34415397125844
3.93,4.93419697570318,-0.254871634896219
3.96,4.94183351264785,2.89908794005542
3.99,4.9265604387585,1.99541106426217
4.02,4.93165146338829,2.70307915291153
4.05,4.93419697570318,2.32378942194479
4.08,4.92910595107339,-1.25528011992931
4.11,4.9265604387585,2.19141985140606
4.14,4.93674248801807,-2.176775976372
4.17,4.93674248801807,3.06200433456462
4.2,4.93419697570318,-1.92221910995136
4.23,4.92910595107339,2.90163350871963
4.26,4.91892390181383,-2.2607797422908
4.29,4.92146941412872,2.76162723218827
4.32,4.92401492644361,2.15069075277876
4.35,4.93419697570318,-0.519610775973678
4.38,4.93419697570318,3.07218660922145
4.41,4.93674248801807,-2.176775976372
4.44,4.93419697570318,2.63943993630637
4.47,4.9265604387585,0.182966175347268
4.5,4.92910595107339,2.89908794005542
4.53,4.92401492644361,2.3696096579005
4.56,4.93165146338829,2.64707664229899
4.59,4.90619634023937,2.06923255552415
4.62,4.92401492644361,2.71071585890415
4.65,4.9265604387585,2.29069702931011
4.68,4.93165146338829,1.17064681705932
4.71,4.93674248801807,2.18378314541344
4.74,4.93419697570318,1.90886172967916
4.77,4.92910595107339,2.21687553804812
4.8,4.92401492644361,2.95509045066796
4.83,4.93419697570318,0.740445712808455
4.86,4.92401492644361,2.86599554742074
4.89,4.9265604387585,-2.337146802217
4.92,4.91892390181383,2.89908794005542
4.95,4.93419697570318,-1.90949126663033
4.98,4.93419697570318,3.0136385299447
5.01,4.93928800033296,2.61398424966431
5.04,4.91892390181383,2.86854111608494
5.07,4.92401492644361,2.7310804082178
5.1,4.93674248801807,2.77690064417352
5.13,4.93419697570318,2.88126895940597
5.16,4.93165146338829,0.21605856798195
5.19,4.92401492644361,2.74126268287463
5.22,4.92910595107339,2.13287177212931
5.25,4.92401492644361,-1.68548122418018
5.28,4.93928800033296,3.2121928857528
5.31,4.97747068505633,2.66744119161265
5.34,4.94183351264785,2.41033875652781
5.37,4.96728863579677,2.90417907738383
5.4,4.9265604387585,2.42561216851304
5.43,4.98001619737122,2.97545499998161
5.46,4.97492517274144,-2.22768734965612
5.49,4.97492517274144,2.60125640634327
5.52,4.98001619737122,2.02341231956844
5.55,4.92146941412872,2.893996802727
5.58,4.9265604387585,2.26269577400384
5.61,4.9265604387585,2.72089813356097
5.64,4.97747068505633,1.98268322094114
5.67,4.92401492644361,2.75399052619566
5.7,4.90619634023937,2.4917969537824
5.73,4.97747068505633,2.40270205053518
5.76,4.92910595107339,2.05141357487472
5.79,4.92401492644361,-1.70330020482962
5.82,4.95965209885209,2.25251349934701
5.85,4.9265604387585,1.97759208361273
5.88,4.97492517274144,2.36451852057209
5.91,4.92910595107339,2.75908166352407
5.94,4.93165146338829,2.05395914353892
5.97,4.96474312348187,2.90672464604804
6,4.88837775403514,1.67212384390797
6.03,4.87565019246068,2.86090441009232
6.06,4.96474312348187,-2.2607797422908
6.09,4.96983414811166,2.71835256489677
6.12,4.96983414811166,-2.1385924464089
6.15,4.96983414811166,3.07218660922145
6.18,4.82983097079263,-2.02658742518382
6.21,4.83492199542242,2.98054613731002
6.24,4.82983097079263,-2.2989632722539
6.27,4.83746750773731,3.03145751059414
6.3,4.88583224172024,-2.09531777911739
6.33,4.88837775403514,2.91436135204066
6.36,4.89346877866491,-1.29600921855661
6.39,4.88328672940535,2.94999931333955
6.42,4.88328672940535,-1.535292672992
6.45,4.89346877866491,3.09764229586351
6.48,4.88837775403514,-2.14622915240152
6.51,4.88583224172024,2.96272715666058
6.54,4.88837775403514,0.244059823288222
6.57,4.89346877866491,2.97545499998161
6.6,4.89601429097981,-1.60147745826137
6.63,4.8985598032947,2.89908794005542
6.66,4.89092326635003,-1.55565722230565
6.69,4.89346877866491,2.78199178150193
6.72,4.88074121709046,2.82781201745764
6.75,4.88074121709046,2.45615899248352
6.78,4.88328672940535,2.94999931333955
6.81,4.88074121709046,-1.31382819920605
6.84,4.88328672940535,2.62925766164955
6.87,4.87819570477557,-1.99858616987755
6.9,4.89346877866491,2.88126895940597
6.93,4.88837775403514,-0.730892975102801
6.96,4.88583224172024,2.94999931333955
6.99,4.87819570477557,-2.31932782156755
7.02,4.88328672940535,3.19437390510335
7.05,4.89346877866491,-2.08004436713216
7.08,4.88837775403514,2.8125386054724
7.11,4.88837775403514,-0.835261290335261
7.14,4.88583224172024,2.86090441009232
7.17,4.88328672940535,-1.90440012930192
7.2,4.88837775403514,3.00345625528788
7.23,4.88328672940535,-2.23786962431295
7.26,4.89092326635003,2.70562472157574
7.29,4.88074121709046,-2.40333158748636
7.32,4.90110531560959,3.11800684517716
7.35,4.83237648310753,-2.14877472106573
7.38,4.83237648310753,2.8914512340628
7.41,4.83237648310753,-2.24296076164136
7.44,4.82473994616285,2.71326142756836
7.47,4.83746750773731,-1.87639887399565
7.5,4.82473994616285,2.90417907738383
7.53,4.83746750773731,2.45870456114773
7.56,4.83237648310753,2.68526017226208
7.59,4.8400130200522,2.37979193255732
7.62,4.83492199542242,2.8125386054724
7.65,4.83492199542242,3.23001186640224
7.68,4.82728545847774,-1.95531150258605
7.71,4.82473994616285,2.14050847812193
7.74,4.83237648310753,-2.08004436713216
7.77,4.84510404468199,2.56052730771598
