time,V_ai0,V_ai1,V_ai2
0,0.321728661120154,0.294971196572348,1.80475704426781
0.03,0.326819685749939,0.287334490579727,1.80730280992177
0.06,0.324274173435047,0.279697784587107,1.80475704426781
0.09,0.321728661120154,0.322972451878616,1.79966551295988
0.12,0.324274173435047,0.231331979967187,1.80221127861385
0.15,0.319183148805262,0.307699039893379,1.80730280992177
0.18,0.319183148805262,0.310244608557586,1.81239434122969
0.21,0.324274173435047,0.302607902564965,1.80730280992177
0.24,0.324274173435047,0.307699039893379,1.80984857557573
0.27,0.319183148805262,0.297516765236551,1.80221127861385
0.3,0.314092124175481,0.287334490579727,1.80475704426781
0.33,0.321728661120154,0.289880059243934,1.81494010688365
0.36,0.314092124175481,0.282243353251314,1.79966551295988
0.39,0.316637636490373,0.279697784587107,1.81239434122969
0.42,0.311546611860589,0.279697784587107,1.81239434122969
0.45,0.324274173435047,0.287334490579727,1.80475704426781
0.48,0.326819685749939,0.279697784587107,1.80221127861385
0.51,0.324274173435047,0.269515509930283,1.79966551295988
0.54,0.329365198064828,0.266969941266076,1.79711974730593
0.57,0.311546611860589,0.266969941266076,1.80475704426781
0.6,0.324274173435047,0.264424372601869,1.79966551295988
0.63,0.321728661120154,0.269515509930283,1.80730280992177
0.66,0.306455587230808,0.269515509930283,1.81239434122969
0.69,0.306455587230808,0.254242097945045,1.81239434122969
0.72,0.235181242413852,0.259333235273459,1.80221127861385
0.75,0.237726754728744,0.261878803937666,1.81494010688365
0.78,0.245363291673417,0.249150960616632,1.82003163819157
0.81,0.260636365562764,0.251696529280839,1.80221127861385
0.84,0.252999828618091,0.256787666609252,1.80984857557573
0.87,0.237726754728744,0.254242097945045,1.82003163819157
0.9,0.245363291673417,0.251696529280839,1.80730280992177
0.93,0.237726754728744,0.249150960616632,1.81494010688365
0.96,0.242817779358525,0.249150960616632,1.79711974730593
0.99,0.240272267043633,0.251696529280839,1.81494010688365
1.02,0.242817779358525,0.246605391952425,1.80730280992177
1.05,0.230090217784067,0.256787666609252,1.82257740384553
1.08,0.240272267043633,0.254242097945045,1.80984857557573
1.11,0.240272267043633,0.254242097945045,1.80984857557573
1.14,0.245363291673417,0.259333235273459,1.82003163819157
1.17,0.240272267043633,0.259333235273459,1.81748587253761
1.2,0.235181242413852,0.269515509930283,1.82257740384553
1.23,0.235181242413852,0.264424372601869,1.80730280992177
1.26,0.242817779358525,0.264424372601869,1.81239434122969
1.29,0.242817779358525,0.254242097945045,1.81494010688365
1.32,0.227544705469178,0.256787666609252,1.83021470080741
1.35,0.227544705469178,0.261878803937666,1.83021470080741
1.38,0.306455587230808,0.251696529280839,1.80984857557573
1.41,0.232635730098959,0.259333235273459,1.80984857557573
1.44,0.227544705469178,0.249150960616632,1.80730280992177
1.47,0.224999193154286,0.256787666609252,1.82512316949949
1.5,0.301364562601023,0.256787666609252,1.81748587253761
