time,V_ai0,V_ai1
0,6.89678697048437,1.9674098089559
0.03,6.92478760594817,2.15069075277876
0.06,6.89933248279926,1.93177184765702
0.09,6.87387735965034,1.9648642402917
0.12,6.89933248279926,1.89104274902972
0.15,6.89424145816947,1.92922627899281
0.18,6.90442350742904,1.94959082830646
0.21,6.91969658131839,1.86558706238765
0.24,6.90442350742904,1.86304149372344
0.27,6.92224209363328,1.94195412231384
0.3,6.89933248279926,1.87831490570868
0.33,6.90442350742904,1.95213639697067
0.36,6.88915043353969,1.97759208361273
0.39,6.90442350742904,1.86558706238765
0.42,6.90696901974393,2.00304777025479
0.45,6.89424145816947,1.9674098089559
0.48,6.90951453205882,1.89867945502233
0.51,6.90951453205882,2.03868573155368
0.54,6.88151389659501,2.02595788823265
0.57,6.92733311826306,1.95213639697067
0.6,6.92478760594817,2.01832118224003
0.63,6.90696901974393,2.03614016288947
0.66,6.89169594585458,1.98013765227694
0.69,6.92224209363328,2.10996165415145
0.72,6.90187799511414,1.86813263105186
0.75,6.87896838428012,1.9674098089559
0.78,6.92478760594817,2.15069075277876
0.81,6.89933248279926,1.91395286700757
0.84,6.89933248279926,1.93686298498542
0.87,6.92733311826306,1.86558706238765
0.9,6.89678697048437,1.99541106426217
0.93,6.99097092613534,2.005593338919
0.96,6.93496965520773,1.95722753429908
0.99,6.95024272909708,1.9266807103286
1.02,6.90696901974393,2.03104902556106
1.05,6.90951453205882,2.01832118224003
1.08,6.9146055566886,1.96995537762011
1.11,6.95024272909708,1.93177184765702
1.14,6.95787926604175,1.90377059235075
1.17,6.88915043353969,1.98268322094114
1.2,6.92733311826306,1.91395286700757
1.23,6.89933248279926,2.04123130021789
1.26,6.93496965520773,1.86558706238765
1.29,6.88405940890991,1.95977310296328
1.32,6.95533375372687,1.87831490570868
1.35,6.89933248279926,1.86304149372344
1.38,6.96551580298643,1.93940855364963
1.41,6.89933248279926,1.90122502368654
1.44,6.95024272909708,1.99541106426217
1.47,6.9451517044673,2.01323004491162
1.5,6.97824336456089,1.86813263105186
1.53,6.90696901974393,2.01832118224003
1.56,6.96551580298643,1.96231867162749
1.59,6.91206004437371,1.95213639697067
1.62,6.91206004437371,1.92922627899281
1.65,6.90187799511414,1.86558706238765
1.68,6.93242414289285,1.94449969097805
1.71,6.98078887687577,1.93431741632122
1.74,6.97824336456089,2.01832118224003
1.77,6.95533375372687,1.87067819971606
1.8,6.94260619215241,1.94959082830646
1.83,6.95024272909708,1.87576933704447
1.86,6.92478760594817,2.01577561357583
1.89,6.96042477835665,1.99541106426217
1.92,6.94260619215241,1.94704525964225
1.95,6.97060682761621,2.12014392880828
1.98,6.90442350742904,1.89358831769392
2.01,6.92478760594817,1.94704525964225
2.04,6.89424145816947,1.89358831769392
2.07,6.95787926604175,2.02850345689686
2.1,6.92987863057795,2.0081389075832
2.13,6.9731523399311,1.94959082830646
2.16,6.975697852246,1.89613388635813
2.19,6.9451517044673,1.87322376838027
2.22,6.92224209363328,1.99541106426217
2.25,6.96806131530132,1.85540478773083
2.28,6.96551580298643,2.01832118224003
2.31,6.98842541382045,1.91649843567178
2.34,6.93496965520773,1.93940855364963
2.37,6.96042477835665,2.03868573155368
2.4,6.95533375372687,1.87067819971606
2.43,6.94769721678219,1.9266807103286
2.46,6.98842541382045,1.86049592505924
2.49,6.96042477835665,2.05650471220312
2.52,6.95024272909708,2.00050220159059
2.55,7.01133502465447,1.8859516117013
2.58,6.95278824141197,1.99541106426217
2.61,6.98078887687577,2.0081389075832
2.64,6.95533375372687,1.95722753429908
2.67,6.93751516752262,1.9648642402917
2.7,6.975697852246,1.8859516117013
2.73,6.9451517044673,1.85285921906662
2.76,6.96297029067154,1.88340604303709
2.79,6.97060682761621,2.14814518411455
2.82,6.96297029067154,2.13541734079352
2.85,6.94006067983752,1.99795663292638
2.88,6.94260619215241,2.01323004491162
2.91,6.96551580298643,1.99286549559797
2.94,6.96297029067154,1.91140729834336
2.97,6.96297029067154,2.005593338919
3,6.95787926604175,1.93686298498542
3.03,6.9146055566886,1.86813263105186
3.06,6.96042477835665,1.95722753429908
3.09,6.94260619215241,1.89358831769392
3.12,6.94769721678219,1.95213639697067
3.15,6.96042477835665,1.89104274902972
3.18,6.96806131530132,1.8859516117013
3.21,6.96297029067154,1.90631616101495
3.24,6.96042477835665,1.88086047437289
