time,V_ai0,V_ai1
0,7.0902459064161,5.0246377746677
0.03,7.09279141873099,5.03736561798873
0.06,7.10551898030545,5.03991118665294
0.09,7.09788244336078,5.08827699127286
0.12,7.11315551725012,5.09082255993707
0.15,7.09279141873099,5.09082255993707
0.18,7.07497283252676,5.09591369726548
0.21,7.09788244336078,5.03227448066032
0.24,7.0902459064161,5.04245675531715
0.27,7.10042795567567,5.03227448066032
0.3,7.09279141873099,5.03482004932452
0.33,7.10042795567567,5.1060959719223
0.36,7.13606512808414,5.08827699127286
0.39,7.08770039410121,5.08318585394444
0.42,7.10042795567567,5.04754789264556
0.45,7.09788244336078,5.02718334333191
0.48,7.08006385715654,5.03736561798873
0.51,7.10297346799056,5.03991118665294
0.54,7.08006385715654,5.03991118665294
0.57,7.0902459064161,5.03482004932452
0.6,7.09533693104588,5.05009346130976
0.63,7.12333756650969,5.03991118665294
0.66,7.09279141873099,5.03227448066032
0.69,7.10042795567567,5.04245675531715
0.72,7.10551898030545,5.05263902997397
0.75,7.08260936947143,5.05009346130976
0.78,7.0902459064161,5.10864154058651
0.81,7.10042795567567,5.10100483459389
0.84,7.06733629558208,5.09591369726548
0.87,7.09788244336078,5.11118710925071
0.9,7.07751834484165,5.09336812860127
0.93,7.09279141873099,5.1035504032581
0.96,7.09533693104588,5.06027573596659
0.99,7.11061000493524,5.09845926592968
1.02,7.10297346799056,5.11118710925071
1.05,7.10297346799056,5.04754789264556
1.08,7.10551898030545,5.08827699127286
1.11,7.08260936947143,5.04500232398135
1.14,7.10042795567567,5.12391495257175
1.17,7.10551898030545,5.03991118665294
1.2,7.09788244336078,5.02209220600349
1.23,7.10551898030545,5.09845926592968
1.26,7.10297346799056,5.09591369726548
1.29,7.10042795567567,5.04500232398135
1.32,7.10806449262034,5.14173393322119
1.35,7.1207920541948,5.04245675531715
1.38,7.11315551725012,4.99663651936143
1.41,7.08260936947143,5.09336812860127
1.44,7.11570102956501,5.04245675531715
1.47,7.10806449262034,5.04754789264556
1.5,7.10042795567567,5.13409722722857
1.53,7.10551898030545,5.08318585394444
1.56,7.10806449262034,5.07045801062341
1.59,7.11570102956501,5.04754789264556
1.62,7.07751834484165,5.10864154058651
1.65,7.10297346799056,5.04754789264556
1.68,7.13606512808414,5.03736561798873
1.71,7.10297346799056,5.03227448066032
1.74,7.10551898030545,5.03736561798873
1.77,7.12333756650969,5.05773016730238
1.8,7.13097410345436,5.03991118665294
1.83,7.12588307882458,5.00936436268246
1.86,7.13097410345436,5.01445550001088
1.89,7.12333756650969,5.04245675531715
1.92,7.09279141873099,5.03482004932452
1.95,7.11570102956501,5.04245675531715
1.98,7.11315551725012,5.03227448066032
2.01,7.12333756650969,5.02718334333191
2.04,7.16915678817773,5.02972891199612
2.07,7.13097410345436,5.04245675531715
2.1,7.12842859113947,5.04245675531715
2.13,7.13097410345436,5.03991118665294
2.16,7.13097410345436,5.04500232398135
2.19,7.14115615271393,5.03482004932452
2.22,7.13606512808414,5.01954663733929
2.25,7.11570102956501,5.02718334333191
2.28,7.14370166502882,5.00936436268246
2.31,7.14624717734371,5.01190993134667
2.34,7.13097410345436,5.02718334333191
2.37,7.13606512808414,5.03736561798873
2.4,7.15133820197349,5.0246377746677
2.43,7.14115615271393,5.01954663733929
2.46,7.14370166502882,5.03227448066032
2.49,7.15133820197349,5.00172765668984
2.52,7.15388371428839,5.03736561798873
2.55,7.15897473891816,5.05773016730238
2.58,7.17170230049262,5.02718334333191
2.61,7.14370166502882,5.02209220600349
2.64,7.13861064039904,5.01700106867508
2.67,7.1793388374373,5.01190993134667
2.7,7.1487926896586,5.02209220600349
2.73,7.16406576354795,5.03227448066032
2.76,7.16152025123306,5.01700106867508
2.79,7.16406576354795,5.02972891199612
2.82,7.17424781280752,5.03736561798873
2.85,7.16915678817773,5.02972891199612
2.88,7.17424781280752,5.04245675531715
2.91,7.18188434975219,5.03736561798873
2.94,7.18188434975219,5.03736561798873
2.97,7.18952088669687,5.03482004932452
3,7.18697537438197,5.00936436268246
3.03,7.18188434975219,5.03482004932452
3.06,7.18697537438197,5.00681879401826
3.09,7.19970293595643,5.02972891199612
3.12,7.19715742364154,5.04754789264556
3.15,7.18952088669687,5.03736561798873
3.18,7.18952088669687,5.03736561798873
3.21,7.209884985216,5.0246377746677
3.24,7.19970293595643,5.01954663733929
3.27,7.19461191132664,5.00936436268246
3.3,7.19461191132664,5.01700106867508
3.33,7.19461191132664,5.0246377746677
3.36,7.209884985216,5.03991118665294
3.39,7.20224844827132,5.03227448066032
3.42,7.209884985216,5.11882381524333
3.45,7.23024908373512,5.02209220600349
3.48,7.22515805910534,5.03736561798873
3.51,7.22515805910534,5.09336812860127
3.54,7.24043113299469,5.08827699127286
3.57,7.23534010836491,5.06791244195921
3.6,7.21243049753089,5.02209220600349
3.63,7.23024908373512,5.08064028528024
3.66,7.22261254679045,5.06791244195921
3.69,7.24043113299469,5.02718334333191
3.72,7.23024908373512,5.02972891199612
3.75,7.23788562067979,5.03482004932452
3.78,7.24806766993936,5.03227448066032
3.81,7.23279459605002,5.03227448066032
3.84,7.209884985216,5.03991118665294
3.87,7.23534010836491,5.02209220600349
3.9,7.24806766993936,5.05518459863818
3.93,7.27861381771806,5.02209220600349
3.96,7.24043113299469,5.0246377746677
3.99,7.25570420688404,5.03227448066032
4.02,7.2658862561436,5.03991118665294
4.05,7.27352279308827,5.03227448066032
4.08,7.2658862561436,5.03227448066032
4.11,7.2938868916074,5.0246377746677
4.14,7.27097728077338,5.04500232398135
4.17,7.27352279308827,5.03482004932452
4.2,7.27352279308827,5.03736561798873
4.23,7.27352279308827,5.03227448066032
4.26,7.2658862561436,5.02718334333191
4.29,7.27606830540317,5.09845926592968
4.32,7.2964324039223,5.08573142260865
4.35,7.28625035466273,5.02718334333191
4.38,7.30152342855208,5.08827699127286
4.41,7.29897791623719,5.05009346130976
4.44,7.30406894086697,5.07809471661604
4.47,7.2964324039223,5.05009346130976
4.5,7.31425099012653,5.03736561798873
4.53,7.30152342855208,5.03482004932452
4.56,7.29897791623719,5.04500232398135
4.59,7.32188752707121,5.04500232398135
4.62,7.30152342855208,5.00172765668984
4.65,7.27606830540317,5.04245675531715
4.68,7.30152342855208,5.03482004932452
4.71,7.31425099012653,5.03991118665294
4.74,7.32188752707121,5.05263902997397
4.77,7.32697855170099,5.04245675531715
4.8,7.32188752707121,5.04245675531715
4.83,7.3244330393861,5.04245675531715
4.86,7.33970611327545,5.02209220600349
4.89,7.32952406401588,5.04245675531715
4.92,7.33716060096056,5.04754789264556
4.95,7.33461508864567,5.05263902997397
4.98,7.34479713790524,5.05263902997397
5.01,7.33716060096056,5.03991118665294
5.04,7.35243367484991,5.05263902997397
5.07,7.34988816253501,5.05773016730238
5.1,7.33716060096056,5.03991118665294
5.13,7.35752469947969,5.06282130463079
5.16,7.35752469947969,5.06282130463079
5.19,7.35243367484991,5.04500232398135
5.22,7.36770674873926,5.05518459863818
5.25,7.37025226105414,5.06027573596659
